date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
11/16/2020,Italy,27352,504,1205881,45733,245508,3983,474293,6674
11/17/2020,Italy,32191,731,1238072,46464,242609,4134,478243,7052
11/18/2020,Italy,34280,753,1272352,47217,243928,4264,481975,7453
11/19/2020,Italy,36176,653,1308528,47870,242127,4281,483649,7678
11/20/2020,Italy,37239,699,1345767,48569,238464,4430,483086,7931
11/21/2020,Italy,34764,692,1380531,49261,235979,4578,478041,8198
11/22/2020,Italy,28337,562,1408868,49823,230339,4594,473764,8429
11/23/2020,Italy,22927,630,1431795,50453,225914,4720,471422,8703
11/24/2020,Italy,23227,853,1455022,51306,216950,4842,459559,8976
11/25/2020,Italy,25852,722,1480874,52028,208522,4811,452450,9075
11/26/2020,Italy,29001,822,1509875,52850,201347,4980,443474,9261
11/27/2020,Italy,28342,827,1538217,53677,192450,5108,430914,9538
11/28/2020,Italy,26315,686,1564532,54363,184001,5102,419980,9680
11/29/2020,Italy,20646,541,1585178,54904,176310,5081,406649,9675
11/30/2020,Italy,16376,672,1601554,55576,169759,5123,395673,9843
12/1/2020,Italy,19347,785,1620901,56361,165879,5055,382829,9897
12/2/2020,Italy,20709,684,1641610,57045,160736,5017,369258,9828
12/3/2020,Italy,23219,993,1664829,58038,154954,5188,356301,10168
12/4/2020,Italy,24110,814,1688939,58852,150722,5175,343172,10283
12/5/2020,Italy,21052,662,1709991,59514,145459,5151,329460,10253
12/6/2020,Italy,18887,564,1728878,60078,143700,5174,320010,10255
12/7/2020,Italy,13679,528,1742557,60606,141003,5030,310762,10153
12/8/2020,Italy,14837,634,1757394,61240,136493,4879,302372,9934
12/9/2020,Italy,12755,499,1770149,61739,128539,4694,289275,9711
12/10/2020,Italy,16998,887,1787147,62626,122318,4588,277272,9776
12/11/2020,Italy,18726,761,1805873,63387,116934,4535,267656,9710
12/12/2020,Italy,19902,649,1825775,64036,115784,4522,261243,9673
12/13/2020,Italy,17937,484,1843712,64520,114834,4442,258534,9616
12/14/2020,Italy,12025,491,1855737,65011,113180,4405,254183,9435
12/15/2020,Italy,14839,846,1870576,65857,113182,4617,249675,9496
12/16/2020,Italy,17568,680,1888144,66537,117995,4798,246534,9492
12/17/2020,Italy,18233,683,1906377,67220,119230,4594,241548,9182
12/18/2020,Italy,15401,674,1921778,67894,115905,4507,232839,9042
12/19/2020,Italy,16305,553,1938083,68447,112308,4411,228092,8933
12/20/2020,Italy,15102,352,1953185,68799,109473,4279,224307,8721
12/21/2020,Italy,10869,415,1964054,69214,108317,4203,221497,8608
12/22/2020,Italy,13316,628,1977370,69842,106794,3985,219976,8602
12/23/2020,Italy,13908,553,1991278,70395,103134,3858,221129,8656
12/24/2020,Italy,18039,505,2009317,70900,102940,3680,222170,8274
12/25/2020,Italy,19037,459,2028354,71359,106576,3465,222481,7972
12/26/2020,Italy,10405,261,2038759,71620,100676,3173,212984,7584
12/27/2020,Italy,8937,305,2047696,71925,94511,3126,203984,7405
12/28/2020,Italy,8581,445,2056277,72370,92223,3156,200540,7359
12/29/2020,Italy,11210,659,2067487,73029,90117,3187,196911,7172
12/30/2020,Italy,16202,575,2083689,73604,92411,3209,195545,7067
12/31/2020,Italy,23477,555,2107166,74159,97849,3259,200789,6939
